==== START logs for container kube-controller-manager of pod kube-system/kube-controller-manager-kind-3-control-plane ====
I0512 15:24:00.765390       1 shared_informer.go:204] Caches are synced for ReplicaSet 
I0512 15:24:00.768979       1 event.go:281] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"kube-system", Name:"coredns", UID:"fce68b68-3cfe-4d3c-b12a-2ac04594d4bd", APIVersion:"apps/v1", ResourceVersion:"182", FieldPath:""}): type: 'Normal' reason: 'ScalingReplicaSet' Scaled up replica set coredns-6955765f44 to 2
I0512 15:24:00.771317       1 event.go:281] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"local-path-storage", Name:"local-path-provisioner", UID:"cf750790-504a-45c0-a038-e4ada3a8ec34", APIVersion:"apps/v1", ResourceVersion:"241", FieldPath:""}): type: 'Normal' reason: 'ScalingReplicaSet' Scaled up replica set local-path-provisioner-58f6947c7 to 1
I0512 15:24:00.775979       1 event.go:281] Event(v1.ObjectReference{Kind:"ReplicaSet", Namespace:"kube-system", Name:"coredns-6955765f44", UID:"20ba783d-a242-4044-87ed-eac4ba04c59b", APIVersion:"apps/v1", ResourceVersion:"355", FieldPath:""}): type: 'Normal' reason: 'SuccessfulCreate' Created pod: coredns-6955765f44-jg76n
I0512 15:24:00.789186       1 event.go:281] Event(v1.ObjectReference{Kind:"ReplicaSet", Namespace:"kube-system", Name:"coredns-6955765f44", UID:"20ba783d-a242-4044-87ed-eac4ba04c59b", APIVersion:"apps/v1", ResourceVersion:"355", FieldPath:""}): type: 'Normal' reason: 'SuccessfulCreate' Created pod: coredns-6955765f44-xcznq
I0512 15:24:00.789311       1 event.go:281] Event(v1.ObjectReference{Kind:"ReplicaSet", Namespace:"local-path-storage", Name:"local-path-provisioner-58f6947c7", UID:"39cac703-323f-469d-b2ad-21ea44ee916f", APIVersion:"apps/v1", ResourceVersion:"357", FieldPath:""}): type: 'Normal' reason: 'SuccessfulCreate' Created pod: local-path-provisioner-58f6947c7-rsx2q
I0512 15:24:00.909899       1 shared_informer.go:204] Caches are synced for stateful set 
I0512 15:24:00.935071       1 shared_informer.go:204] Caches are synced for service account 
I0512 15:24:00.939374       1 shared_informer.go:204] Caches are synced for namespace 
I0512 15:24:01.010849       1 shared_informer.go:197] Waiting for caches to sync for garbage collector
W0512 15:24:01.011581       1 actual_state_of_world.go:506] Failed to update statusUpdateNeeded field in actual state of world: Failed to set statusUpdateNeeded to needed true, because nodeName="kind-3-control-plane" does not exist
I0512 15:24:01.056480       1 shared_informer.go:204] Caches are synced for node 
I0512 15:24:01.056532       1 range_allocator.go:172] Starting range CIDR allocator
I0512 15:24:01.056540       1 shared_informer.go:197] Waiting for caches to sync for cidrallocator
I0512 15:24:01.056546       1 shared_informer.go:204] Caches are synced for cidrallocator 
I0512 15:24:01.059578       1 shared_informer.go:204] Caches are synced for TTL 
I0512 15:24:01.063162       1 range_allocator.go:373] Set node kind-3-control-plane PodCIDR to [10.244.0.0/24]
I0512 15:24:01.102799       1 shared_informer.go:204] Caches are synced for persistent volume 
I0512 15:24:01.108731       1 shared_informer.go:204] Caches are synced for PV protection 
I0512 15:24:01.109018       1 shared_informer.go:204] Caches are synced for daemon sets 
I0512 15:24:01.109527       1 shared_informer.go:204] Caches are synced for GC 
I0512 15:24:01.110237       1 shared_informer.go:204] Caches are synced for expand 
I0512 15:24:01.110766       1 shared_informer.go:204] Caches are synced for taint 
I0512 15:24:01.110958       1 node_lifecycle_controller.go:1443] Initializing eviction metric for zone: 
W0512 15:24:01.111122       1 node_lifecycle_controller.go:1058] Missing timestamp for Node kind-3-control-plane. Assuming now as a timestamp.
I0512 15:24:01.111242       1 node_lifecycle_controller.go:1209] Controller detected that all Nodes are not-Ready. Entering master disruption mode.
I0512 15:24:01.111607       1 taint_manager.go:186] Starting NoExecuteTaintManager
I0512 15:24:01.112349       1 event.go:281] Event(v1.ObjectReference{Kind:"Node", Namespace:"", Name:"kind-3-control-plane", UID:"ee836306-0113-4b9f-ad74-92dfdd417bf3", APIVersion:"", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'RegisteredNode' Node kind-3-control-plane event: Registered Node kind-3-control-plane in Controller
I0512 15:24:01.131730       1 event.go:281] Event(v1.ObjectReference{Kind:"DaemonSet", Namespace:"kube-system", Name:"kindnet", UID:"11ccaea0-7906-448c-928e-b670ffdd0cc6", APIVersion:"apps/v1", ResourceVersion:"231", FieldPath:""}): type: 'Normal' reason: 'SuccessfulCreate' Created pod: kindnet-hgmcp
I0512 15:24:01.133894       1 event.go:281] Event(v1.ObjectReference{Kind:"DaemonSet", Namespace:"kube-system", Name:"kube-proxy", UID:"dffa3529-23de-4bc0-8c0f-c43b54818a67", APIVersion:"apps/v1", ResourceVersion:"187", FieldPath:""}): type: 'Normal' reason: 'SuccessfulCreate' Created pod: kube-proxy-7vd2h
